user_id,group_id,primary_topic,secondary_topic,activity_level,planned_events
3533,4,4,9,0.524305,40
3534,5,5,8,0.729531,191
3535,6,6,8,0.507377,25
3536,7,7,11,0.545846,51
3537,8,8,4,0.365446,69
3538,9,9,5,0.486693,73
3539,10,10,8,0.692948,165
3540,11,11,10,1.280210,725
3541,0,0,5,0.709674,133
3542,1,1,3,0.556999,67
3543,2,2,5,0.576825,59
3544,3,3,1,0.486182,28
3545,4,4,9,0.559594,38
3546,5,5,4,0.771147,136
3547,6,6,7,0.439119,26
3548,7,7,11,0.430690,32
3549,8,8,1,0.550298,24
3550,9,9,11,0.786219,248
3551,10,10,6,0.782331,179
3552,11,11,3,0.481051,75
3553,0,0,6,0.743829,110
3554,1,1,3,0.551243,76
3555,2,2,1,0.535334,57
3556,3,3,2,0.759388,221
3557,4,4,10,1.374561,555
3558,5,5,3,0.410238,56
3559,6,6,10,0.407128,55
3560,7,7,10,0.408906,69
3561,8,8,7,0.462530,71
3562,9,9,8,0.446112,80
3563,10,10,11,0.887697,137
3564,11,11,0,0.852706,184
3565,0,0,10,0.511277,45
3566,1,1,2,0.522302,37
3567,2,2,10,0.448788,76
3568,3,3,2,0.460070,32
3569,4,4,7,0.577770,28
3570,5,5,3,0.597262,75
3571,6,6,8,0.439492,26
3572,7,7,2,0.471288,38
3573,8,8,5,0.495460,66
3574,9,9,3,1.126806,515
3575,10,10,2,0.706960,141
3576,11,11,7,0.531619,70
3577,0,0,9,0.594622,37
3578,1,1,9,0.356787,69
3579,2,2,7,0.443523,31
3580,3,3,7,0.370799,42
3581,4,4,8,0.460724,75
3582,5,5,9,0.553225,77
3583,6,6,11,0.587596,71
3584,7,7,5,0.894949,132
3585,8,8,3,0.385610,43
3586,9,9,3,0.663957,137
3587,10,10,7,0.544597,70
3588,11,11,8,1.347230,903
3589,0,0,4,0.478552,77
3590,1,1,8,0.391724,67
3591,2,2,9,0.588187,73
3592,3,3,5,0.563056,45
3593,4,4,7,0.540455,69
3594,5,5,10,0.481620,50
3595,6,6,0,0.476377,35
3596,7,7,3,0.478839,29
3597,8,8,6,0.764392,200
3598,9,9,8,0.833692,175
3599,10,10,9,0.708942,127
3600,11,11,1,0.453980,39
3601,0,0,5,0.379085,31
3602,1,1,4,0.729912,233
3603,2,2,0,0.350844,66
3604,3,3,1,0.674992,100
3605,4,4,5,0.826741,202
3606,5,5,4,0.574173,59
3607,6,6,9,0.530863,50
3608,7,7,0,0.362973,73
3609,8,8,3,0.500289,55
3610,9,9,1,0.394732,33
3611,10,10,7,0.370627,44
3612,11,11,1,0.418586,20
3613,0,0,6,0.473299,64
3614,1,1,6,0.518782,78
3615,2,2,9,0.580676,74
3616,3,3,4,0.535229,49
3617,4,4,6,0.371313,41
3618,5,5,4,0.550446,27
3619,6,6,5,0.453040,28
3620,7,7,10,0.478415,50
3621,8,8,2,0.539122,31
3622,9,9,0,0.520645,74
3623,10,10,2,0.396925,65
3624,11,11,8,0.558641,63
3625,0,0,7,0.369958,45
3626,1,1,11,0.523512,57
3627,2,2,3,1.324215,745
3628,3,3,8,0.733136,143
3629,4,4,10,0.501867,56
3630,5,5,9,0.549897,59
3631,6,6,7,0.685368,217
3632,7,7,3,0.592963,59
3633,8,8,2,0.794427,99
3634,9,9,8,0.564850,72
3635,10,10,3,0.597843,28
3636,11,11,8,0.406032,43
3637,0,0,4,0.563039,21
3638,1,1,10,0.472455,67
3639,2,2,7,0.479169,39
3640,3,3,4,0.546013,21
3641,4,4,1,0.590933,69
3642,5,5,11,0.445218,59
3643,6,6,9,0.514325,72
3644,7,7,10,0.374918,74
3645,8,8,6,0.572961,26
3646,9,9,8,0.888606,176
3647,10,10,6,1.228950,447
3648,11,11,3,0.599449,64
3649,0,0,5,0.675889,158
3650,1,1,7,0.554578,41
3651,2,2,10,0.525652,76
3652,3,3,5,0.415218,58
3653,4,4,6,0.581837,23
3654,5,5,0,0.484626,63
3655,6,6,0,0.820320,166
3656,7,7,2,0.541062,72
3657,8,8,1,0.470809,38
3658,9,9,6,0.842100,244
3659,10,10,3,0.356284,53
3660,11,11,1,0.391472,79
3661,0,0,9,0.427945,54
3662,1,1,6,0.481319,37
3663,2,2,4,0.447588,31
3664,3,3,11,0.356334,34
3665,4,4,7,0.789454,145
3666,5,5,8,0.820551,130
3667,6,6,11,0.494264,27
3668,7,7,2,0.781249,117
3669,8,8,4,0.868984,231
3670,9,9,5,0.514237,50
3671,10,10,2,0.564602,77
3672,11,11,3,0.728771,180
3673,0,0,8,0.354703,72
3674,1,1,2,0.682119,213
3675,2,2,8,0.464115,47
3676,3,3,10,0.395961,66
3677,4,4,5,0.661539,159
3678,5,5,3,0.388133,60
3679,6,6,3,0.575197,68
3680,7,7,9,0.891689,83
3681,8,8,5,0.672555,225
3682,9,9,2,0.589662,44
3683,10,10,11,0.354716,43
3684,11,11,10,0.372612,78
3685,0,0,2,0.537347,31
3686,1,1,9,0.793691,130
3687,2,2,6,0.567715,77
3688,3,3,10,0.586276,73
3689,4,4,9,0.531366,28
3690,5,5,3,0.455680,72
3691,6,6,7,0.690992,140
3692,7,7,11,0.861918,250
3693,8,8,6,0.769409,169
3694,9,9,11,0.586365,20
3695,10,10,4,0.729144,221
3696,11,11,5,0.755565,81
3697,0,0,10,0.491247,27
3698,1,1,5,0.854213,196
3699,2,2,8,0.391343,54
3700,3,3,7,0.370823,51
3701,4,4,1,0.577354,49
3702,5,5,2,0.410769,41
3703,6,6,9,0.401846,38
3704,7,7,4,0.462949,22
3705,8,8,4,0.369911,61
3706,9,9,0,0.427477,35
3707,10,10,1,0.368578,27
3708,11,11,1,0.838914,165
3709,0,0,10,0.948318,768
3710,1,1,0,0.731568,142
3711,2,2,0,0.449904,22
3712,3,3,0,0.502447,23
3713,4,4,6,0.475080,70
3714,5,5,8,0.390324,64
3715,6,6,3,0.357424,51
3716,7,7,9,0.479285,73
3717,8,8,7,0.465144,61
3718,9,9,1,0.562782,79
3719,10,10,6,0.356638,22
3720,11,11,3,0.591991,60
3721,0,0,2,0.573639,27
3722,1,1,10,0.748296,82
3723,2,2,5,0.562106,49
3724,3,3,10,0.663411,158
3725,4,4,2,0.489717,53
3726,5,5,9,0.517943,75
3727,6,6,10,0.391655,21
3728,7,7,10,0.530621,42
3729,8,8,3,0.660499,160
3730,9,9,6,0.372225,59
3731,10,10,7,0.362432,47
3732,11,11,1,0.695007,165
3733,0,0,1,0.786961,135
3734,1,1,0,0.504829,44
3735,2,2,1,0.954851,331
3736,3,3,10,0.355594,68
3737,4,4,0,0.751057,242
3738,5,5,3,0.734171,226
3739,6,6,5,0.566774,65
3740,7,7,2,0.466810,58
3741,8,8,1,0.483741,47
3742,9,9,0,0.430514,55
3743,10,10,6,0.444408,37
3744,11,11,8,0.580783,42
3745,0,0,7,0.771965,156
3746,1,1,11,0.402380,26
3747,2,2,8,0.448472,36
3748,3,3,7,0.429941,64
3749,4,4,5,0.725833,90
3750,5,5,8,0.392203,37
3751,6,6,3,0.397850,23
3752,7,7,5,0.594498,26
3753,8,8,5,0.667252,224
3754,9,9,5,0.431730,71
3755,10,10,9,0.529644,69
3756,11,11,4,0.800599,154
3757,0,0,4,0.548065,27
3758,1,1,0,0.845909,174
3759,2,2,5,0.793044,190
3760,3,3,4,0.526723,43
3761,4,4,1,0.375390,27
3762,5,5,2,0.481397,49
3763,6,6,11,0.539083,62
3764,7,7,4,0.451526,23
3765,8,8,0,0.503140,33
3766,9,9,6,0.555136,64
3767,10,10,5,0.418481,78
3768,11,11,1,0.830725,99
3769,0,0,9,0.564507,73
3770,1,1,9,0.842051,163
3771,2,2,8,0.361151,30
3772,3,3,2,0.369697,80
3773,4,4,5,0.441594,46
3774,5,5,0,1.289277,475
3775,6,6,8,0.404398,44
3776,7,7,4,0.526824,23
3777,8,8,11,0.854092,131
3778,9,9,2,0.597339,52
3779,10,10,3,0.394069,65
3780,11,11,1,0.590802,54
3781,0,0,8,0.471339,30
3782,1,1,5,0.889671,127
3783,2,2,7,0.506145,25
3784,3,3,0,0.429210,60
3785,4,4,0,0.428818,50
3786,5,5,4,0.535110,60
3787,6,6,10,0.483557,79
3788,7,7,11,0.596464,49
3789,8,8,2,0.731130,246
3790,9,9,11,0.410589,78
3791,10,10,1,0.543787,76
3792,11,11,0,0.424458,67
3793,0,0,2,0.866336,229
3794,1,1,2,0.495934,70
3795,2,2,3,0.408962,37
3796,3,3,10,0.505411,20
3797,4,4,11,0.858621,111
3798,5,5,10,0.447535,70
3799,6,6,11,1.022651,908
3800,7,7,2,0.478213,67
3801,8,8,6,0.807920,144
3802,9,9,4,0.388422,73
3803,10,10,2,0.463139,31
3804,11,11,9,0.516283,59
3805,0,0,7,0.871406,212
3806,1,1,3,0.523395,42
3807,2,2,4,0.785302,113
3808,3,3,2,0.872154,130
3809,4,4,7,0.372071,61
3810,5,5,7,0.550852,59
3811,6,6,8,0.706255,147
3812,7,7,4,0.664220,136
3813,8,8,9,0.691372,126
3814,9,9,5,0.402130,57
3815,10,10,3,0.442142,78
3816,11,11,1,0.516342,78
3817,0,0,10,0.595219,57
3818,1,1,11,0.376094,47
3819,2,2,6,0.389003,65
3820,3,3,7,0.467953,56
3821,4,4,9,0.895525,171
3822,5,5,10,1.124946,509
3823,6,6,9,0.760733,170
3824,7,7,8,0.859897,227
3825,8,8,11,0.824613,184
3826,9,9,1,0.414841,20
3827,10,10,6,0.897922,156
3828,11,11,8,0.697707,151
3829,0,0,4,0.650688,189
3830,1,1,3,0.862399,108
3831,2,2,0,0.515243,70
3832,3,3,11,1.015806,609
3833,4,4,0,0.442460,39
3834,5,5,11,0.659828,249
3835,6,6,11,0.472431,46
3836,7,7,5,0.832855,174
3837,8,8,2,0.574468,32
3838,9,9,5,1.356737,957
3839,10,10,6,0.664142,239
3840,11,11,3,0.374414,56
3841,0,0,6,0.510245,45
3842,1,1,10,0.794383,133
3843,2,2,7,0.438325,28
3844,3,3,9,0.461661,49
3845,4,4,1,0.538680,58
3846,5,5,10,0.553515,53
3847,6,6,3,0.492578,34
3848,7,7,1,0.550244,40
3849,8,8,4,0.469016,67
3850,9,9,10,0.739288,98
3851,10,10,7,0.535924,63
3852,11,11,7,0.790619,100
3853,0,0,1,0.761592,159
3854,1,1,2,0.394694,70
3855,2,2,11,0.546793,52
3856,3,3,11,0.459692,22
3857,4,4,1,0.373241,28
3858,5,5,7,0.367081,33
3859,6,6,9,0.447378,26
3860,7,7,2,0.575633,43
3861,8,8,6,0.506510,48
3862,9,9,3,0.391494,50
3863,10,10,7,0.384881,42
3864,11,11,2,0.377024,77
3865,0,0,3,0.557716,26
3866,1,1,10,0.441153,71
3867,2,2,0,0.484325,71
3868,3,3,11,1.344306,960
3869,4,4,9,0.407111,52
3870,5,5,10,0.519059,64
3871,6,6,1,0.444686,72
3872,7,7,8,0.445359,61
3873,8,8,4,0.768080,133
3874,9,9,8,0.365707,23
3875,10,10,7,1.132726,960
3876,11,11,10,0.671445,87
3877,0,0,8,0.878699,193
3878,1,1,4,0.778163,225
3879,2,2,10,0.561742,39
3880,3,3,5,0.503286,53
3881,4,4,2,0.502619,72
3882,5,5,8,0.502211,42
3883,6,6,11,0.445253,33
3884,7,7,2,0.424931,47
3885,8,8,6,1.062773,721
3886,9,9,7,0.444375,42
3887,10,10,0,0.511106,58
3888,11,11,8,0.824592,213
3889,0,0,6,0.826889,165
3890,1,1,4,0.373100,69
3891,2,2,5,0.748147,224
3892,3,3,11,0.450783,28
3893,4,4,5,0.501114,43
3894,5,5,10,0.489988,75
3895,6,6,1,0.744453,234
3896,7,7,2,0.538292,27
3897,8,8,10,0.351335,33
3898,9,9,1,0.445896,48
3899,10,10,8,0.473890,49
3900,11,11,10,0.417718,33
3901,0,0,8,1.274509,515
3902,1,1,2,0.397993,32
3903,2,2,0,0.566482,43
3904,3,3,11,0.543369,35
3905,4,4,6,0.540660,24
3906,5,5,9,0.580015,26
3907,6,6,8,0.461767,58
3908,7,7,8,0.383599,54
3909,8,8,9,0.518242,61
3910,9,9,3,0.790656,238
3911,10,10,2,0.403305,46
3912,11,11,3,0.805741,92
3913,0,0,11,0.846750,95
3914,1,1,0,0.449857,62
3915,2,2,10,0.382839,58
3916,3,3,2,0.482005,30
3917,4,4,5,0.426443,34
3918,5,5,6,0.595029,76
3919,6,6,4,0.410612,38
3920,7,7,5,0.525218,20
3921,8,8,4,0.711264,162
3922,9,9,4,0.444761,54
3923,10,10,2,0.745640,194
3924,11,11,8,0.689618,93
3925,0,0,2,0.381786,77
3926,1,1,3,0.711682,168
3927,2,2,4,0.716381,101
3928,3,3,5,0.827293,110
3929,4,4,6,0.392235,27
3930,5,5,7,0.360139,55
3931,6,6,5,0.464455,27
3932,7,7,2,0.457213,74
3933,8,8,7,0.569596,60
3934,9,9,6,1.077677,861
3935,10,10,1,0.712075,231
3936,11,11,10,0.702588,136
3937,0,0,1,0.427296,66
3938,1,1,7,0.527751,75
3939,2,2,9,0.376569,77
3940,3,3,5,0.431436,51
3941,4,4,0,0.790965,90
3942,5,5,1,0.384623,26
3943,6,6,4,0.385448,36
3944,7,7,2,0.505848,29
3945,8,8,11,0.378511,35
3946,9,9,4,0.486298,64
3947,10,10,3,0.435411,21
3948,11,11,1,0.501261,44
3949,0,0,8,0.353674,61
3950,1,1,6,0.896206,249
3951,2,2,0,0.590719,26
3952,3,3,11,0.711720,141
3953,4,4,6,0.545720,48
3954,5,5,1,0.446471,28
3955,6,6,10,0.720534,92
3956,7,7,11,0.568740,70
3957,8,8,3,0.389278,37
3958,9,9,0,0.654895,124
3959,10,10,0,0.880671,139
3960,11,11,9,0.545208,47
3961,0,0,2,0.930508,600
3962,1,1,10,0.593236,66
3963,2,2,7,0.571958,73
3964,3,3,0,0.491570,76
3965,4,4,7,0.390253,30
3966,5,5,11,0.485495,35
3967,6,6,7,0.403151,45
3968,7,7,5,0.888216,101
3969,8,8,5,0.792544,186
3970,9,9,10,0.474554,30
3971,10,10,8,0.658390,145
3972,11,11,0,0.448861,52
3973,0,0,4,0.583298,29
3974,1,1,5,0.511826,69
3975,2,2,1,0.427023,70
3976,3,3,4,0.556401,44
3977,4,4,2,0.772900,187
3978,5,5,9,0.554050,32
3979,6,6,8,0.540050,64
3980,7,7,0,0.975889,417
3981,8,8,2,0.796978,138
3982,9,9,11,0.418453,31
3983,10,10,4,0.549409,31
3984,11,11,7,0.589473,77
3985,0,0,3,0.364407,77
3986,1,1,5,0.588351,29
3987,2,2,7,0.406273,63
3988,3,3,11,0.407003,76
3989,4,4,10,0.768503,233
3990,5,5,3,0.385444,22
3991,6,6,3,0.855100,208
3992,7,7,10,0.410215,58
3993,8,8,11,0.575161,40
3994,9,9,7,0.580018,77
3995,10,10,8,0.709196,195
3996,11,11,3,0.658772,221
3997,0,0,6,0.793452,189
3998,1,1,3,1.162117,531
3999,2,2,0,0.555770,42
4000,3,3,2,1.304070,264
4001,4,4,0,0.368031,66
4002,5,5,3,0.404401,36
4003,6,6,8,0.559207,62
4004,7,7,2,0.709548,85
4005,8,8,7,0.427792,41
4006,9,9,10,0.851664,139
4007,10,10,2,0.440540,30
4008,11,11,0,0.571045,68
4009,0,0,1,0.447265,31
4010,1,1,2,0.360026,74
4011,2,2,8,0.559304,20
4012,3,3,9,0.765471,86
4013,4,4,7,0.569693,47
4014,5,5,8,0.576593,54
4015,6,6,4,0.368107,33
4016,7,7,10,0.457700,21
4017,8,8,9,0.473902,57
4018,9,9,11,0.464176,46
4019,10,10,9,0.414724,54
4020,11,11,1,0.779040,202
4021,0,0,7,0.507499,41
4022,1,1,11,0.480568,37
4023,2,2,6,0.479041,68
4024,3,3,7,0.450140,67
4025,4,4,6,0.815160,101
4026,5,5,6,0.695110,218
4027,6,6,0,0.357030,40
4028,7,7,2,0.562105,32
4029,8,8,0,0.788082,83
4030,9,9,3,0.959341,963
4031,10,10,6,0.442003,76
4032,11,11,4,0.755489,117
4033,0,0,3,0.581883,31
4034,1,1,9,0.481952,27
4035,2,2,3,0.575241,78
4036,3,3,5,0.486158,37
4037,4,4,11,0.466310,20
4038,5,5,1,0.830805,227
4039,6,6,8,1.090054,450
4040,7,7,8,0.850201,196
4041,8,8,3,0.378286,71
4042,9,9,4,0.437285,48
4043,10,10,11,0.452462,48
4044,11,11,8,0.750199,245
4045,0,0,3,0.725737,224
4046,1,1,6,1.231711,426
4047,2,2,7,0.778404,133
4048,3,3,1,0.394790,29
4049,4,4,2,0.746170,227
4050,5,5,2,0.463723,51
4051,6,6,11,0.514542,71
4052,7,7,0,0.545288,80
4053,8,8,5,0.780978,201
4054,9,9,8,0.417387,57
4055,10,10,11,0.514403,35
4056,11,11,8,0.395738,56
4057,0,0,4,0.423104,53
4058,1,1,8,0.432370,33
4059,2,2,8,0.858318,232
4060,3,3,8,0.579510,53
4061,4,4,10,0.413258,51
4062,5,5,7,0.843145,231
4063,6,6,9,0.571700,75
4064,7,7,8,0.461819,71
4065,8,8,10,0.391874,23
4066,9,9,8,0.597640,65
4067,10,10,5,0.702648,94
4068,11,11,1,0.710937,235
4069,0,0,7,0.393555,37
4070,1,1,0,0.719679,145
4071,2,2,3,0.562938,21
4072,3,3,10,0.409222,47
4073,4,4,6,0.592828,63
4074,5,5,7,0.763721,144
4075,6,6,2,0.428861,36
4076,7,7,6,1.017300,475
4077,8,8,4,0.382928,32
4078,9,9,7,0.400855,55
4079,10,10,0,0.782344,178
4080,11,11,1,0.434314,45
4081,0,0,7,0.361666,62
4082,1,1,9,0.539921,63
4083,2,2,7,0.372221,56
4084,3,3,11,0.500123,63
4085,4,4,11,0.480898,55
4086,5,5,11,0.386657,40
4087,6,6,5,1.240448,580
4088,7,7,10,0.854441,178
4089,8,8,4,0.520377,65
4090,9,9,8,0.382365,58
4091,10,10,3,0.733767,200
4092,11,11,7,0.841432,118
4093,0,0,6,0.405922,55
4094,1,1,11,0.778456,103
4095,2,2,5,0.428166,74
4096,3,3,5,0.843794,97
4097,4,4,8,0.413499,23
4098,5,5,9,0.491141,72
4099,6,6,4,0.418071,70
4100,7,7,3,0.473479,54
4101,8,8,7,0.494333,27
4102,9,9,0,0.496508,66
4103,10,10,11,0.597042,69
4104,11,11,1,1.113124,467
4105,0,0,9,0.392749,65
4106,1,1,10,0.371108,57
4107,2,2,8,0.571132,61
4108,3,3,7,0.361947,49
4109,4,4,7,1.191654,724
4110,5,5,4,0.548479,57
4111,6,6,0,0.452450,74
4112,7,7,2,0.789534,136
4113,8,8,10,0.719333,170
4114,9,9,2,0.473220,33
4115,10,10,6,0.487870,61
4116,11,11,6,0.652585,236
4117,0,0,8,1.188420,722
4118,1,1,7,0.473950,64
4119,2,2,9,0.451192,30
4120,3,3,6,0.515927,26
4121,4,4,6,0.566690,59
4122,5,5,6,0.527900,26
4123,6,6,2,0.457773,66
4124,7,7,2,0.545528,51
4125,8,8,6,0.773628,80
4126,9,9,0,0.350576,57
4127,10,10,2,0.356152,71
4128,11,11,5,0.823737,136
4129,0,0,3,0.533274,80
4130,1,1,5,0.874710,110
4131,2,2,0,0.535579,37
4132,3,3,7,0.566727,45
4133,4,4,1,1.287729,822
4134,5,5,11,0.407897,47
4135,6,6,11,0.521413,73
4136,7,7,11,0.489617,48
4137,8,8,2,0.567908,46
4138,9,9,1,0.402676,56
4139,10,10,5,0.581431,47
4140,11,11,8,0.561277,29
4141,0,0,9,0.570639,23
4142,1,1,0,0.572210,32
4143,2,2,8,0.432182,56
4144,3,3,11,0.355735,54
4145,4,4,3,0.576718,39
4146,5,5,2,0.508996,54
4147,6,6,11,0.797958,214
4148,7,7,11,0.381446,80
4149,8,8,6,0.506170,61
4150,9,9,1,0.685845,136
4151,10,10,0,0.682975,188
4152,11,11,4,0.367912,33
4153,0,0,3,0.442380,71
4154,1,1,7,0.410710,62
4155,2,2,0,0.425019,35
4156,3,3,1,1.161283,349
4157,4,4,7,0.542858,70
4158,5,5,2,0.743205,229
4159,6,6,0,0.409911,68
4160,7,7,10,0.789013,130
4161,8,8,7,0.502700,74
4162,9,9,7,0.478525,34
4163,10,10,8,0.732515,201
4164,11,11,0,0.787366,91
4165,0,0,1,0.423288,65
4166,1,1,0,0.388619,44
4167,2,2,4,0.541101,75
4168,3,3,8,0.817056,167
4169,4,4,3,0.393239,48
4170,5,5,4,0.513303,36
4171,6,6,2,0.551247,21
4172,7,7,3,0.995579,517
4173,8,8,0,0.812353,222
4174,9,9,1,0.562335,34
4175,10,10,7,0.583542,42
4176,11,11,1,0.802774,126
4177,0,0,2,0.464756,36
4178,1,1,7,0.537094,53
4179,2,2,0,0.488252,47
4180,3,3,8,0.498889,71
4181,4,4,5,0.594204,36
4182,5,5,1,0.834742,159
4183,6,6,10,0.508617,20
4184,7,7,11,0.590117,27
4185,8,8,6,0.458228,35
4186,9,9,11,0.448869,27
4187,10,10,11,0.353314,78
4188,11,11,1,0.407211,27
4189,0,0,10,0.451931,31
4190,1,1,0,0.512463,73
4191,2,2,4,0.493318,74
4192,3,3,2,0.461521,41
4193,4,4,7,0.587782,38
4194,5,5,4,0.778915,184
4195,6,6,1,0.439477,27
4196,7,7,5,0.581775,59
4197,8,8,3,0.816202,149
4198,9,9,6,0.594366,79
4199,10,10,11,1.392637,303
4200,11,11,6,0.531807,45
4201,0,0,5,0.582177,38
4202,1,1,5,0.426166,43
4203,2,2,8,1.186184,816
4204,3,3,11,0.404041,30
4205,4,4,9,0.771852,236
4206,5,5,10,0.586525,53
4207,6,6,10,0.392524,30
4208,7,7,6,0.413873,34
4209,8,8,7,0.559589,70
4210,9,9,8,0.506039,23
4211,10,10,7,0.435709,28
4212,11,11,1,0.411035,50
4213,0,0,6,0.426815,32
4214,1,1,9,0.766420,144
4215,2,2,8,0.516044,51
4216,3,3,8,0.853596,239
4217,4,4,11,0.369677,67
4218,5,5,11,0.592713,34
4219,6,6,9,0.399179,37
4220,7,7,11,0.510528,47
4221,8,8,0,0.736723,94
4222,9,9,5,0.769071,91
4223,10,10,4,0.780108,196
4224,11,11,1,0.818351,114
4225,0,0,1,0.873647,128
4226,1,1,10,0.771448,210
4227,2,2,6,0.518570,74
4228,3,3,9,0.470123,57
4229,4,4,11,0.825929,100
4230,5,5,1,0.777702,220
4231,6,6,7,0.421305,39
4232,7,7,11,0.458135,48
4233,8,8,7,0.377486,30
4234,9,9,1,0.445658,26
4235,10,10,7,0.504155,53
4236,11,11,4,0.656096,234
4237,0,0,3,0.868868,157
4238,1,1,5,0.412202,29
4239,2,2,6,0.443829,27
4240,3,3,10,0.590918,68
4241,4,4,2,0.405225,68
4242,5,5,11,0.471251,62
4243,6,6,1,0.563219,28
4244,7,7,0,0.351594,27
4245,8,8,4,0.599338,75
4246,9,9,3,0.435934,20
4247,10,10,9,0.840598,194
4248,11,11,9,0.585734,32
4249,0,0,11,0.476913,59
4250,1,1,5,0.731161,87
4251,2,2,6,0.389309,37
4252,3,3,6,0.699655,181
4253,4,4,0,0.541260,25
4254,5,5,6,0.761180,208
4255,6,6,10,0.435269,57
4256,7,7,0,0.435427,52
4257,8,8,3,0.553406,44
4258,9,9,2,0.471787,68
4259,10,10,3,0.575959,51
4260,11,11,4,0.510893,30
4261,0,0,10,0.672778,187
4262,1,1,11,0.662306,224
4263,2,2,11,0.960292,355
4264,3,3,7,0.391467,45
4265,4,4,6,0.852102,140
4266,5,5,4,0.516240,44
4267,6,6,0,0.713304,233
4268,7,7,10,0.490958,77
4269,8,8,1,0.589547,64
4270,9,9,3,0.503077,36
4271,10,10,6,0.737986,227
4272,11,11,9,0.575362,25
4273,0,0,3,0.868439,82
4274,1,1,6,0.552005,53
4275,2,2,7,0.440290,34
4276,3,3,11,0.565930,46
4277,4,4,1,1.163140,861
4278,5,5,11,0.405011,78
4279,6,6,5,0.793540,207
4280,7,7,9,0.858575,201
4281,8,8,6,0.439209,39
4282,9,9,6,0.671343,233
4283,10,10,5,0.523150,39
4284,11,11,10,0.528723,69
4285,0,0,4,0.514368,41
4286,1,1,8,0.373623,37
4287,2,2,6,0.474215,32
4288,3,3,2,0.539885,62
4289,4,4,10,0.846105,171
4290,5,5,1,0.715792,106
4291,6,6,8,0.741032,180
4292,7,7,2,0.544490,79
4293,8,8,11,0.490837,26
4294,9,9,6,0.460378,58
4295,10,10,6,0.536155,31
4296,11,11,2,0.680276,223
4297,0,0,4,0.484843,64
4298,1,1,8,0.496571,38
4299,2,2,10,0.816453,231
4300,3,3,4,0.398382,65
4301,4,4,5,0.364348,56
4302,5,5,10,0.521943,63
4303,6,6,3,1.128065,263
4304,7,7,1,0.666791,81
4305,8,8,7,0.472751,32
4306,9,9,0,0.547987,48
4307,10,10,7,0.540356,23
4308,11,11,0,0.417767,23
4309,0,0,3,0.536002,66
4310,1,1,4,0.833730,204
4311,2,2,3,0.408050,58
4312,3,3,9,0.798422,176
4313,4,4,8,0.497628,66
4314,5,5,4,0.362550,27
4315,6,6,7,0.832366,160
4316,7,7,6,0.543169,30
4317,8,8,0,0.702487,137
4318,9,9,11,0.442532,53
4319,10,10,9,0.403318,80
4320,11,11,2,0.425283,43
4321,0,0,3,0.519429,31
4322,1,1,0,0.747186,162
4323,2,2,4,0.355358,55
4324,3,3,2,0.471586,20
4325,4,4,10,0.869772,151
4326,5,5,6,0.559932,52
4327,6,6,3,0.477725,58
4328,7,7,2,0.393044,22
4329,8,8,1,0.844016,126
4330,9,9,2,0.438252,34
4331,10,10,1,0.428637,54
4332,11,11,4,0.384843,63
4333,0,0,5,0.443102,44
4334,1,1,9,0.670751,208
4335,2,2,9,0.533870,80
4336,3,3,4,0.800223,81
4337,4,4,7,0.815442,179
4338,5,5,1,0.593129,32
4339,6,6,9,0.884013,208
4340,7,7,1,0.507842,21
4341,8,8,9,0.847437,82
4342,9,9,11,0.540303,34
4343,10,10,1,0.669157,119
4344,11,11,7,0.428099,57
4345,0,0,11,0.551139,75
4346,1,1,8,0.519782,30
4347,2,2,8,0.947047,511
4348,3,3,8,0.444888,39
4349,4,4,11,0.938685,251
4350,5,5,7,0.564277,65
4351,6,6,0,0.599079,77
4352,7,7,8,1.374886,715
4353,8,8,5,0.525727,71
4354,9,9,7,0.819721,86
4355,10,10,0,0.673720,242
4356,11,11,5,0.710461,85
4357,0,0,9,0.380908,46
4358,1,1,7,0.520602,54
4359,2,2,8,0.500893,36
4360,3,3,6,1.179428,817
4361,4,4,0,0.599966,47
4362,5,5,11,0.393345,55
4363,6,6,3,0.803300,182
4364,7,7,3,0.465403,43
4365,8,8,4,0.584241,65
4366,9,9,4,0.385771,60
4367,10,10,1,0.364921,47
4368,11,11,2,0.782764,204
4369,0,0,5,0.678226,145
4370,1,1,0,0.865482,89
4371,2,2,0,0.597333,52
4372,3,3,11,0.508757,33
4373,4,4,2,0.579977,78
4374,5,5,10,0.378996,42
4375,6,6,8,0.538609,27
4376,7,7,0,0.444647,50
4377,8,8,1,0.547076,53
4378,9,9,10,0.470674,40
4379,10,10,8,0.848912,143
4380,11,11,2,0.485778,20
4381,0,0,2,0.485958,28
4382,1,1,4,1.324360,377
4383,2,2,3,0.684807,90
4384,3,3,5,0.490601,54
4385,4,4,9,0.883285,219
4386,5,5,11,1.032181,755
4387,6,6,1,0.527794,38
4388,7,7,9,0.668931,153
4389,8,8,1,0.373388,39
4390,9,9,4,0.416318,33
4391,10,10,4,0.359357,21
4392,11,11,2,0.442685,31
4393,0,0,11,0.655183,158
4394,1,1,5,0.497723,45
4395,2,2,11,0.520084,65
4396,3,3,10,0.702116,99
4397,4,4,0,0.665132,237
4398,5,5,7,0.529640,36
4399,6,6,11,0.592175,43
4400,7,7,4,0.696121,106
4401,8,8,7,0.586794,31
4402,9,9,7,0.491787,49
4403,10,10,7,0.430668,27
4404,11,11,2,0.505272,65
4405,0,0,5,0.442749,57
